sample_id	cluster	cell_type_major	cell_type_minor	cell_state	n_cells	contamination_median	contamination_P90	raw_total_counts	corrected_total_counts	top_marker_genes_expected	raw_top_marker_detected_pairs	corrected_top_marker_detected_pairs	top_marker_cell_pairs	raw_top_marker_count_sum	corrected_top_marker_count_sum	top_marker_detection_retention	top_marker_count_retention	total_count_retention
sample2	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	87	0.156765591068413	0.816212884459384	1017595	843006.190471331	30	1578	1578	2610	178588	167816.46180252	1	0.939684983327659	0.828429965233056
sample8	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	201	0.148288149895539	0.557945829408141	912872	820228.645318324	30	2379	2379	6030	25790	25764.918908632	1	0.999027487732918	0.898514408721402
sample35	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	1558	0.147122380323199	0.645659543284388	7599169	6509438.31105466	30	19202	19202	46740	4499314	4229331.81755423	1	0.939994811998947	0.856598703233822
sample34	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	144	0.132679360658782	0.850754811078294	2043660	1374241.68539972	30	1993	1993	4320	423425	419611.553382651	1	0.990993808543781	0.672441445935096
sample36	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	82	0.131019234529837	0.762076177643843	814386	596406.572766378	30	2315	2315	2460	162529	134948.110171225	1	0.830301731821551	0.732338931128946
sample33	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	166	0.129722198509462	0.895848089190627	2382958	2017254.89003563	30	3426	3426	4980	168162	160649.209306245	1	0.955324088118865	0.846533967462133
sample15	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	339	0.128856928287145	0.86052229482211	5343867	4414400.67976803	30	7244	7244	10170	442308	405728.364776141	1	0.917298273547258	0.826068590361256
sample19	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	36	0.127556887408392	0.950317739217505	281325	211520.400059118	30	22	22	1080	404	395.027547714101	1	0.977790959688368	0.751872034334375
sample32	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	151	0.119906702975757	0.833794396179723	1127160	845790.428314259	30	2596	2596	4530	223482	222033.169447491	1	0.993517014558178	0.750372997901149
sample38	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	32	0.118753256026445	0.807861702974502	415856	388236.023836408	30	809	809	960	39230	35381.5653179116	1	0.901900721843274	0.933582835973048
sample34	13	Myeloid	FCN1_S100A8_A9_inflammatory_monocyte	inflammatory	388	0.118446036909751	0.50666815224597	1865776	1455765.92642847	30	6987	6987	11640	92454	92035.2228891932	1	0.995470427338927	0.780246892675471
sample33	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	121	0.117480380473881	0.89516978436041	1594674	1293845.77444438	30	1849	1849	3630	239817	215775.790165303	1	0.899751853143453	0.811354405003393
sample3	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	53	0.116144678619541	0.858117069409288	349996	236700.541183618	30	1437	1437	1590	47572	34925.3812857063	1	0.734158355455022	0.676294989610218
sample9	16	Epithelial	Mucous_neck_chief_like_epithelial	MUC6_TFF2_glandular_secretory	109	0.115211287635346	0.80874653201129	663033	408552.912629922	30	1474	1474	3270	77496	29395.8313031783	1	0.379320626912076	0.616187901099828
sample35	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	175	0.1127383164065	0.994126156085456	682474	531291.20330713	30	4367	4367	5250	57182	45297.255210026	1	0.79215933702959	0.778478305850669
sample8	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	107	0.112699471231099	0.759338465359862	543716	263997.145484121	30	283	283	3210	575	451.111046137952	1	0.784540949805133	0.485542352044304
sample33	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	39	0.11025887723701	0.430410917144957	115254	100674.062123189	30	869	869	1170	14120	13711.8817172858	1	0.971096438901263	0.87349733738689
sample11	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	12	0.110102618789202	0.551166685207424	39965	33710.6913231987	30	80	80	360	270	268.675978290266	1	0.995096215889875	0.843505350261447
sample14	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	189	0.110076213181533	0.461125813007426	2306676	2057906.81290211	30	2818	2818	5670	433705	431720.126571861	1	0.995423448131474	0.892152522895333
sample40	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	40	0.106172361595675	0.997656728375196	135234	98009.8966019193	30	1001	1001	1200	19716	13922.351355206	1	0.706144824264859	0.72474301286599
sample40	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	252	0.10611580590158	0.70194331919538	2156095	1869318.27470785	30	5016	5016	7560	1432107	1380254.89895567	1	0.963793137632643	0.866992537299074
sample35	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	145	0.103342699321154	0.847437778037882	336160	255748.993412476	30	580	580	4350	1865	1830.73133383278	1	0.981625380071195	0.760795434949061
sample18	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	298	0.0994953641215458	0.558980140184688	1463212	1180656.84998278	30	5240	5240	8940	397035	377273.807597767	1	0.950228084672048	0.806893908731464
sample16	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	55	0.0978391234423328	0.43065167694039	264694	230682.000634529	30	608	608	1650	3014	2909.63896397583	1	0.965374573316467	0.87150445659716
sample25	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	20	0.0968952704584295	0.45382678208481	193713	145765.031172558	30	245	245	600	53966	53257.7782369773	1	0.986876519233912	0.752479344042777
sample32	21	Epithelial	Enteroendocrine_epithelial	neuroendocrine_secretory	20	0.0963640283665967	0.473390303927304	256506	204801.509947116	30	321	321	600	5965	5963.30384795504	1	0.999715649279973	0.798427755869713
sample24	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	78	0.0961447436639386	0.849745453518256	520499	416116.957019564	30	955	955	2340	172856	168728.480062217	1	0.976121627610362	0.799457745393486
sample18	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	495	0.0925151260636385	0.488657217020975	3721821	3202014.93206141	30	7675	7675	14850	959739	908617.032783276	1	0.94673346897779	0.860335554036964
sample17	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	192	0.089993444136273	0.29886434449149	623776	573862.477173126	30	1702	1702	5760	36264	36024.9311211246	1	0.99340754249737	0.919981655551234
sample39	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	66	0.0896438850204682	0.999397467578901	263662	202550.10414219	30	1621	1621	1980	19842	14328.2903133231	1	0.722119257802798	0.768218795815057
sample36	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	329	0.0893307371165298	0.565471832378912	4419918	3299529.38635306	30	4790	4790	9870	2548028	2338994.18030123	1	0.917962510734274	0.746513710515231
sample28	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	1041	0.0862822736953806	0.85268137230148	16625644	12820928.3418309	30	19729	19729	31230	3083403	1984705.44083513	1	0.643673707535191	0.77115378759649
sample15	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	286	0.0861156433517619	0.590700630493084	773097	490053.168399068	30	3920	3920	8580	17474	17148.9270278288	1	0.981396762494496	0.633883158774472
sample10	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	128	0.0838348569704772	0.649999328594458	1342288	1129807.79934902	30	1873	1873	3840	433237	402997.766552161	1	0.930201636868876	0.84170297234947
sample23	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	210	0.0830375403683689	0.42257966779465	2387399	2202905.30918907	30	1320	1320	6300	13585	3005.43483275791	1	0.221231861078978	0.922721886533867
sample25	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	92	0.0828656831037824	0.23044477656644	313664	291369.673662489	30	644	644	2760	8539	8517.96849017584	1	0.99753700552475	0.928922903688307
sample31	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	34	0.0766471834025236	0.529485384670001	228736	217246.647598334	30	134	134	1020	1982	1940.12461529403	1	0.97887215706056	0.949770248663675
sample15	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	716	0.0742983433901955	0.410149279549838	10931296	9743400.83216308	30	13275	13275	21480	2623060	2598174.52892736	1	0.99051280905788	0.891330802144877
sample40	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	133	0.0718078379056695	0.652638895833913	1045381	815709.515648599	30	1643	1643	3990	513324	489057.689689872	1	0.952727107421184	0.780298776856092
sample33	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	244	0.0708473643460666	0.377051448594353	3944119	3478880.10726602	30	4174	4174	7320	850832	842824.725591762	1	0.990588888983679	0.882042379366855
sample20	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	203	0.0700564059974941	0.852761593979109	4040720	3560562.64389804	30	2122	2122	6090	41145	40030.745687497	1	0.972918840381504	0.881170346843641
sample23	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	12	0.0698714132407798	0.423688843607285	33972	21441.4154710506	30	305	305	360	4246	3304.63915568467	1	0.778294666906422	0.631149637084969
sample36	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	335	0.0693000833973819	0.488408375252691	5899607	4911956.88902495	30	5158	5158	10050	3033990	2883000.62796563	1	0.950234057450957	0.832590524932415
sample20	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	91	0.0686302535064275	0.642322764019781	170381	138193.695894379	30	107	107	2730	141	93.8726091462589	1	0.66576318543446	0.811086305951831
sample23	12	B/Plasma	Conventional_B_cell	B_cell	9	0.0671900706551343	0.31251496476851	16043	14660.0478759789	30	53	53	270	112	111.599683880029	1	0.996425748928828	0.913797162374802
sample17	24	T/NK	Cycling_T_cell	cycling	18	0.065883109187	0.646710171383604	73357	67774.7629427819	30	95	95	540	332	331.613358487468	1	0.998835417130926	0.923903144114153
sample39	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	346	0.0655261042313164	0.999928243902293	2863094	2065118.67821533	30	6338	6338	10380	413021	329942.153764999	1	0.798850793942679	0.721289164175305
sample15	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	42	0.0640324959714974	0.633967986166649	107952	80315.1235809483	30	1064	1064	1260	19179	18474.7077404448	1	0.96327794673574	0.743989213548136
sample40	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	258	0.0624133555916937	0.387861393209235	2700231	2441367.47327752	30	3699	3699	7740	1677507	1661776.41638635	1	0.990622642043432	0.904132821702115
sample3	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	134	0.0608316415714665	0.99971264618697	1311898	995541.490151964	30	2266	2266	4020	304255	285323.051329555	1	0.937776047491595	0.758855863910124
sample14	20	Myeloid	CD1C_FCER1A_dendritic_cell	antigen_presentation_LAMP3_IDO1	96	0.0582472141477442	0.397870880447123	365925	325243.823999085	30	1145	1145	2880	20001	19819.220202824	1	0.990911464567973	0.888826464436933
sample9	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	190	0.0575334062411859	0.763911489367745	641383	412921.775531264	30	1288	1288	5700	4164	3863.69844347577	1	0.927881470575354	0.643799064726168
sample32	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	42	0.055842776829922	0.188900390275001	482639	458345.014015621	30	601	601	1260	126693	126646.585086269	1	0.999633642634314	0.949664270843468
sample5	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	383	0.0524865187905632	0.979855704968927	8203779	6742826.81482077	30	7242	7242	11490	1769283	1598166.93548003	1	0.903285079594404	0.821917169492348
sample14	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	314	0.0480858350008411	0.375534135325716	574337	482669.887300399	30	4730	4730	9420	20213	20070.2377600198	1	0.99293710780289	0.840394902819075
sample39	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	630	0.0474362059990699	0.931156215863262	5570011	4638134.44127328	30	9910	9910	18900	1214198	1089123.52936542	1	0.896990053817765	0.832697537091629
sample26	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	135	0.0472632531466366	0.998049824803894	1746032	1411006.16454608	30	2168	2168	4050	456318	406956.663404494	1	0.891826891344399	0.808121594876887
sample18	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	577	0.0461365466252056	0.266720985020043	5443978	5026358.73062939	30	10221	10221	17310	1307382	1268997.22797327	1	0.970639972076459	0.923287847715291
sample20	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	223	0.0456328733806633	0.303616571675192	1360692	1278628.35725201	30	3549	3549	6690	59168	59135.8476025226	1	0.999456591443391	0.939689773477031
sample8	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	482	0.0455629808374367	0.118480616360678	1017853	955234.536343394	30	6803	6803	14460	51042	50810.3295872014	1	0.99546118073746	0.938479855483448
sample8	15	Endothelial/Pericyte	Pericyte_smooth_muscle_like	contractile	271	0.0443486136725607	0.289616743583657	3041046	2777250.57790687	30	3492	3492	8130	56881	56664.7529225192	1	0.996198254646002	0.913255037216428
sample17	19	Epithelial	Chief_like_epithelial	metallothionein_high	49	0.0434754738872285	0.193798966529322	521802	451102.921411628	30	357	357	1470	31174	29782.3969518118	1	0.955360138314357	0.864509759279627
sample34	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	697	0.0433740478986259	0.0952909713609893	1910932	1801695.13145777	30	10938	10938	20910	54482	54230.7211554073	1	0.995387855721289	0.942835815956698
sample10	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	359	0.0428219636675487	0.295426435101233	5503547	4983264.46236423	30	6155	6155	10770	1326272	1289044.88846115	1	0.971931012990658	0.90546414200955
sample28	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	352	0.0423874511453812	0.658290368902346	2419829	1925330.84289633	30	9893	9893	10560	418671	371233.014167464	1	0.886693881753129	0.79564747876661
sample14	14	B/Plasma	IGHA_high_plasma	IGHA_high_antibody_secreting	64	0.0420325667525017	0.919319647911001	354856	299898.532312191	30	668	668	1920	127564	126649.116522443	1	0.992828043354258	0.845127410307817
sample34	12	B/Plasma	Conventional_B_cell	B_cell	692	0.0407511196018202	0.179786261427395	2148727	1961971.58118999	30	10008	10008	20760	26516	26342.5785358007	1	0.993459742638433	0.913085553069322
sample34	10	T/NK	IFNG_CCL4_CD8_cytotoxic_T	IFNG_CCL4_TNF_high_activated	403	0.0405650455867777	0.147619742761164	1203271	1130442.09840076	30	6370	6370	12090	48827	48314.8651522627	1	0.989511236657232	0.939474231823723
sample34	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	1703	0.0398917892019547	0.105674193492501	4677889	4426749.15752658	30	25923	25923	51090	91309	90774.501442054	1	0.99414626643654	0.94631342418056
sample22	11	Myeloid	C1Q_FOLR2_TREM2_macrophage	C1Q_FOLR2_TREM2_TAM_like	41	0.0395958756308368	0.571229513734012	235855	191849.406444902	30	314	314	1230	4332	4187.99140003506	1	0.966757017551953	0.813420985117558
sample16	24	T/NK	Cycling_T_cell	cycling	7	0.0391220836256103	0.169631803402547	89265	88392.3541865674	30	63	63	210	325	324.888359432406	1	0.999656490561249	0.990224098880495
sample15	12	B/Plasma	Conventional_B_cell	B_cell	615	0.0388908476519147	0.0948799648518521	1907782	1790688.14128162	30	8550	8550	18450	22515	22391.308364626	1	0.994506256479059	0.938623040411127
sample34	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	2668	0.0388462836104903	0.100453619064375	7581868	7198417.06409401	30	34992	34992	80040	79936	79506.3010972314	1	0.994624463286021	0.949425268824782
sample17	6	Endothelial/Pericyte	Vascular_endothelial	PLVAP_EMCN_high	65	0.0387043214057779	0.826428597082416	491315	395637.420662982	30	592	592	1950	2633	2631.69154995852	1	0.999503057333277	0.805262246548512
sample35	7	T/NK	GNLY_NK_like_cytotoxic_lymphocyte	GNLY_GZMB_high_cytotoxic	83	0.0386304124284215	0.966733006266329	178563	95687.693023472	30	595	595	2490	1323	1252.47659894406	1	0.946694330267616	0.53587637429631
sample40	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	57	0.0385636528980355	0.544855712147375	125077	103818.378505349	30	604	604	1710	2126	2119.33426351489	1	0.996864658285461	0.830035726035554
sample29	4	B/Plasma	JCHAIN_TNFRSF17_plasma	antibody_secreting	364	0.0377045459584281	0.237788257991764	3980945	3739974.66438662	30	5647	5647	10920	1114425	1113336.47940263	1	0.999023244635241	0.939469061839996
sample35	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	773	0.0373662006819465	0.422802273098005	5743469	5225777.09321228	30	15178	15178	23190	3766722	3615124.09840632	1	0.959753360722219	0.909864246366138
sample32	9	Epithelial	Pit_surface_mucous_like_epithelial	MUC5AC_CYP3A5_CLDN4_high	203	0.0367494398527609	0.224721594262775	386253	349031.064013266	30	3199	3199	6090	15699	15546.216638194	1	0.990267955805721	0.903633276669091
sample26	8	B/Plasma	IGHG_high_plasma	IGHG_high_antibody_secreting	93	0.0366437387380189	0.625173756622034	869301	741346.935811239	30	1628	1628	2790	261267	253459.757546656	1	0.970117762850479	0.852808101924695
sample8	1	T/NK	CD8_GZMK_cytotoxic_T	GZMK_high_cytotoxic_memory_like	1584	0.0366403897443956	0.106282492474006	4067456	3872656.8744199	30	24999	24999	47520	76124	75708.1302033355	1	0.994536942401023	0.952107871460661
sample8	3	Epithelial	Gastric_or_intestinal_like_epithelial_malignancy_pending_CNV	mixed_gastric_and_intestinal_program	262	0.0365618583266137	0.164259059211447	2490353	2374894.06127143	30	3265	3265	7860	76082	75898.4752915119	1	0.997587803836806	0.953637520974507
sample35	5	Fibroblast/CAF	LUM_DCN_PDGFRA_fibroblast	CCL11_CXCL14_stromal_program	620	0.0365292565076511	0.789232004362201	1516376	1172491.71978837	30	5959	5959	18600	28847	28762.306919875	1	0.997064059343261	0.773219649868087
sample8	2	T/NK	CCR6_IL7R_CD4_like_T	activated_costimulatory_checkpoint_high	1037	0.0356515533589028	0.11184841981594	3167669	3021843.25805678	30	10827	10827	31110	26755	26577.6295881473	1	0.99337056954391	0.953964337200883
sample8	18	B/Plasma	B_or_plasma_like_stress_high	stress_high_likely_dissociation_associated	117	0.0345249553193343	0.390622954850788	421232	273043.880576614	30	3001	3001	3510	65244	56940.7182757235	1	0.872734937706509	0.648203081856586
